OPPORTUNITY_ID,SALES_AGENT_NAME,MANAGER_NAME,REGIONAL_OFFICE,PRODUCT_NAME,ACCOUNT_NAME,DEAL_STAGE,ENGAGE_DATE,DEAL_AGE_DAYS,SALES_PRICE,CLOSE_VALUE_AMOUNT,DEAL_SIZE_BAND,PIPELINE_VALUE_ESTIMATE,DEAL_AGE_BAND,PIPELINE_HEALTH_STATUS
HAUB1NBF,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2017-07-02,182,,,unknown,0.00,180+ Days,stale_or_review
Z9S1ZX7W,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Condax,Engaging,2017-07-02,182,1096,,unknown,1096.00,180+ Days,stale_or_review
HLDA8IA1,Elease Gluck,Celia Rouche,West,MG Special,,Engaging,2017-07-02,182,55,,unknown,55.00,180+ Days,stale_or_review
4EGO7VCJ,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-07-02,182,,,unknown,0.00,180+ Days,stale_or_review
HIV4W2E0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Betasoloin,Engaging,2017-07-02,182,1096,,unknown,1096.00,180+ Days,stale_or_review
35LLMROC,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-07-03,181,550,,unknown,550.00,180+ Days,stale_or_review
49T60OCI,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,Scottech,Engaging,2017-07-04,180,5482,,unknown,5482.00,91-180 Days,watch
W07RZO17,Kary Hendrixson,Summer Sewald,West,MG Advanced,,Engaging,2017-07-04,180,3393,,unknown,3393.00,91-180 Days,watch
UGB3A3CE,Maureen Marcano,Summer Sewald,West,MG Special,,Engaging,2017-07-04,180,55,,unknown,55.00,91-180 Days,watch
AWORM94L,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-07-05,179,550,,unknown,550.00,91-180 Days,watch
SXYJU7LC,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-07-05,179,550,,unknown,550.00,91-180 Days,watch
QP0QCP8Y,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Dalttechnology,Engaging,2017-07-05,179,5482,,unknown,5482.00,91-180 Days,watch
K7056XS7,Rosie Papadopoulos,Cara Losch,East,MG Advanced,Kinnamplus,Engaging,2017-07-05,179,3393,,unknown,3393.00,91-180 Days,watch
BRFZCNMP,Corliss Cosme,Cara Losch,East,GTX Plus Basic,,Engaging,2017-07-06,178,1096,,unknown,1096.00,91-180 Days,watch
E2KGQVEO,Daniell Hammack,Rocco Neubert,East,MG Advanced,,Engaging,2017-07-06,178,3393,,unknown,3393.00,91-180 Days,watch
81PWOUF0,Maureen Marcano,Summer Sewald,West,GTXPro,,Engaging,2017-07-06,178,,,unknown,0.00,91-180 Days,watch
CFI2GXN1,Boris Faz,Rocco Neubert,East,GTXPro,,Engaging,2017-07-07,177,,,unknown,0.00,91-180 Days,watch
5M5TW9RC,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Umbrella Corporation,Engaging,2017-07-07,177,1096,,unknown,1096.00,91-180 Days,watch
K1K48OTP,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Conecom,Engaging,2017-07-07,177,5482,,unknown,5482.00,91-180 Days,watch
YYTZSTL0,Rosie Papadopoulos,Cara Losch,East,GTX Plus Pro,,Engaging,2017-07-07,177,5482,,unknown,5482.00,91-180 Days,watch
ORM1IRQ2,Violet Mclelland,Cara Losch,East,MG Special,,Engaging,2017-07-07,177,55,,unknown,55.00,91-180 Days,watch
QU220OFI,Boris Faz,Rocco Neubert,East,GTX Basic,Finhigh,Engaging,2017-07-08,176,550,,unknown,550.00,91-180 Days,watch
B3A6VXVQ,Corliss Cosme,Cara Losch,East,GTX Basic,Acme Corporation,Engaging,2017-07-08,176,550,,unknown,550.00,91-180 Days,watch
QKXCMJVB,James Ascencio,Summer Sewald,West,GTX Basic,,Engaging,2017-07-08,176,550,,unknown,550.00,91-180 Days,watch
0D37PQA0,Violet Mclelland,Cara Losch,East,GTX Plus Basic,,Engaging,2017-07-08,176,1096,,unknown,1096.00,91-180 Days,watch
D193SPY4,Violet Mclelland,Cara Losch,East,MG Special,Plussunin,Engaging,2017-07-08,176,55,,unknown,55.00,91-180 Days,watch
NK1B8YME,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-07-09,175,5482,,unknown,5482.00,91-180 Days,watch
OT26ZUZ7,Daniell Hammack,Rocco Neubert,East,GTXPro,Betatech,Engaging,2017-07-09,175,,,unknown,0.00,91-180 Days,watch
HI9S2MRZ,Elease Gluck,Celia Rouche,West,GTX Plus Basic,,Engaging,2017-07-09,175,1096,,unknown,1096.00,91-180 Days,watch
6AO6E15O,Rosalina Dieter,Celia Rouche,West,GTXPro,Statholdings,Engaging,2017-07-09,175,,,unknown,0.00,91-180 Days,watch
OW9OM3UO,Rosalina Dieter,Celia Rouche,West,MG Advanced,,Engaging,2017-07-09,175,3393,,unknown,3393.00,91-180 Days,watch
CQYAMIQ3,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-07-09,175,,,unknown,0.00,91-180 Days,watch
QV3TAWDT,Rosie Papadopoulos,Cara Losch,East,GTXPro,,Engaging,2017-07-10,174,,,unknown,0.00,91-180 Days,watch
USJWM3F3,Violet Mclelland,Cara Losch,East,GTX Basic,,Engaging,2017-07-10,174,550,,unknown,550.00,91-180 Days,watch
0T9KUEQ2,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-07-11,173,5482,,unknown,5482.00,91-180 Days,watch
JB3J080M,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-07-11,173,5482,,unknown,5482.00,91-180 Days,watch
21OMR381,Corliss Cosme,Cara Losch,East,MG Special,,Engaging,2017-07-12,172,55,,unknown,55.00,91-180 Days,watch
X9HFP474,Daniell Hammack,Rocco Neubert,East,GTX Basic,Dontechi,Engaging,2017-07-12,172,550,,unknown,550.00,91-180 Days,watch
R0XNAFUB,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-07-12,172,550,,unknown,550.00,91-180 Days,watch
4LOHS2AJ,Rosie Papadopoulos,Cara Losch,East,MG Special,,Engaging,2017-07-13,171,55,,unknown,55.00,91-180 Days,watch
8JH8YA79,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-07-14,170,550,,unknown,550.00,91-180 Days,watch
8BYEALF9,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-07-14,170,55,,unknown,55.00,91-180 Days,watch
YVDQ80A0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-07-15,169,1096,,unknown,1096.00,91-180 Days,watch
CI9S6CST,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-07-15,169,55,,unknown,55.00,91-180 Days,watch
ISQJD695,Boris Faz,Rocco Neubert,East,GTX Basic,Sunnamplex,Engaging,2017-07-16,168,550,,unknown,550.00,91-180 Days,watch
M2A8EY5Q,Hayden Neloms,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-07-16,168,5482,,unknown,5482.00,91-180 Days,watch
3CB3WNBM,Boris Faz,Rocco Neubert,East,GTX Basic,Kinnamplus,Engaging,2017-07-17,167,550,,unknown,550.00,91-180 Days,watch
EJDRMHNC,Boris Faz,Rocco Neubert,East,MG Special,,Engaging,2017-07-17,167,55,,unknown,55.00,91-180 Days,watch
O8C2G4G2,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-07-17,167,3393,,unknown,3393.00,91-180 Days,watch
HBN3R2TJ,Elease Gluck,Celia Rouche,West,MG Advanced,,Engaging,2017-07-17,167,3393,,unknown,3393.00,91-180 Days,watch
7A3R2M9T,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,Sonron,Engaging,2017-07-17,167,5482,,unknown,5482.00,91-180 Days,watch
O28I4VDY,Corliss Cosme,Cara Losch,East,GTX Plus Basic,,Engaging,2017-07-18,166,1096,,unknown,1096.00,91-180 Days,watch
XRWMLGOG,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-07-18,166,3393,,unknown,3393.00,91-180 Days,watch
MIXJ9F4F,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-07-18,166,1096,,unknown,1096.00,91-180 Days,watch
39EYEBMK,Violet Mclelland,Cara Losch,East,GTX Basic,,Engaging,2017-07-18,166,550,,unknown,550.00,91-180 Days,watch
LAYVBSH4,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-19,165,550,,unknown,550.00,91-180 Days,watch
055Z2OAS,Anna Snelling,Dustin Brinkmann,Central,MG Special,Dontechi,Engaging,2017-07-19,165,55,,unknown,55.00,91-180 Days,watch
Q9VC6GV0,Anna Snelling,Dustin Brinkmann,Central,MG Special,Konmatfix,Engaging,2017-07-19,165,55,,unknown,55.00,91-180 Days,watch
8D8JOXP6,Cecily Lampkin,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-19,165,55,,unknown,55.00,91-180 Days,watch
IPHP2GVT,Cecily Lampkin,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-19,165,55,,unknown,55.00,91-180 Days,watch
X8M3SCVF,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Engaging,2017-07-19,165,550,,unknown,550.00,91-180 Days,watch
I3KQNE9V,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,Isdom,Engaging,2017-07-19,165,5482,,unknown,5482.00,91-180 Days,watch
NU4ACGMY,Darcel Schlecht,Melvin Marxen,Central,GTXPro,,Engaging,2017-07-19,165,,,unknown,0.00,91-180 Days,watch
CCLIVXMG,Elease Gluck,Celia Rouche,West,GTXPro,,Engaging,2017-07-19,165,,,unknown,0.00,91-180 Days,watch
LDK61ORQ,Hayden Neloms,Celia Rouche,West,MG Special,Xx-zobam,Engaging,2017-07-19,165,55,,unknown,55.00,91-180 Days,watch
PQOHTS9I,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,Inity,Engaging,2017-07-19,165,,,unknown,0.00,91-180 Days,watch
LORMJLTE,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,Konmatfix,Engaging,2017-07-19,165,1096,,unknown,1096.00,91-180 Days,watch
HIVUC1C4,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-19,165,55,,unknown,55.00,91-180 Days,watch
E3XLWCWX,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,Ontomedia,Engaging,2017-07-19,165,5482,,unknown,5482.00,91-180 Days,watch
7LD79NYD,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-19,165,3393,,unknown,3393.00,91-180 Days,watch
BKOWQMMV,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-19,165,550,,unknown,550.00,91-180 Days,watch
2WDSO6PG,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Hatfan,Engaging,2017-07-19,165,550,,unknown,550.00,91-180 Days,watch
IQFDPIND,Versie Hillebrand,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-19,165,550,,unknown,550.00,91-180 Days,watch
JHCA115A,Vicki Laflamme,Celia Rouche,West,GTXPro,Green-Plus,Engaging,2017-07-19,165,,,unknown,0.00,91-180 Days,watch
DMG5EOFC,Violet Mclelland,Cara Losch,East,MG Advanced,Lexiqvolax,Engaging,2017-07-19,165,3393,,unknown,3393.00,91-180 Days,watch
ZGFB0IF1,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
LD4F6QTP,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Groovestreet,Engaging,2017-07-20,164,5482,,unknown,5482.00,91-180 Days,watch
1FEHFRKX,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Labdrill,Engaging,2017-07-20,164,5482,,unknown,5482.00,91-180 Days,watch
DNBR1VHP,Anna Snelling,Dustin Brinkmann,Central,MG Special,Silis,Engaging,2017-07-20,164,55,,unknown,55.00,91-180 Days,watch
1R2CLEGQ,Anna Snelling,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-20,164,55,,unknown,55.00,91-180 Days,watch
NSO0UHK1,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
LHBWJAD3,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
KRWKDPWW,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
6V7FT2YU,Darcel Schlecht,Melvin Marxen,Central,GTXPro,,Engaging,2017-07-20,164,,,unknown,0.00,91-180 Days,watch
OI3UIKVF,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,Konmatfix,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
GY10EROJ,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Cheers,Engaging,2017-07-20,164,550,,unknown,550.00,91-180 Days,watch
90G292UY,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Engaging,2017-07-20,164,550,,unknown,550.00,91-180 Days,watch
JDHHDOX8,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Engaging,2017-07-20,164,550,,unknown,550.00,91-180 Days,watch
KTWP0SMT,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Engaging,2017-07-20,164,550,,unknown,550.00,91-180 Days,watch
29W6WPLA,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Gekko & Co,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
CDVDL9I5,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
PJ75Q8VM,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,,Engaging,2017-07-20,164,,,unknown,0.00,91-180 Days,watch
0NSRB3EO,Jonathan Berthelot,Melvin Marxen,Central,MG Special,,Engaging,2017-07-20,164,55,,unknown,55.00,91-180 Days,watch
TDJ3N8EJ,Kami Bicknell,Summer Sewald,West,MG Advanced,Kinnamplus,Engaging,2017-07-20,164,3393,,unknown,3393.00,91-180 Days,watch
7439NGIG,Marty Freudenburg,Melvin Marxen,Central,GTXPro,Sumace,Engaging,2017-07-20,164,,,unknown,0.00,91-180 Days,watch
3JW6CZ7K,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-20,164,550,,unknown,550.00,91-180 Days,watch
F3EOBN5A,Moses Frase,Dustin Brinkmann,Central,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2017-07-20,164,5482,,unknown,5482.00,91-180 Days,watch
AERVH1AC,Niesha Huffines,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
BBOWBQA6,Niesha Huffines,Melvin Marxen,Central,GTX Plus Pro,Blackzim,Engaging,2017-07-20,164,5482,,unknown,5482.00,91-180 Days,watch
GEQ7KT9J,Wilburn Farren,Cara Losch,East,GTX Plus Basic,Plussunin,Engaging,2017-07-20,164,1096,,unknown,1096.00,91-180 Days,watch
S50ETCN7,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-07-21,163,1096,,unknown,1096.00,91-180 Days,watch
0KRVN3V5,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Hatfan,Engaging,2017-07-21,163,3393,,unknown,3393.00,91-180 Days,watch
UJ58VMZT,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-07-21,163,1096,,unknown,1096.00,91-180 Days,watch
E8GD44YC,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-07-21,163,1096,,unknown,1096.00,91-180 Days,watch
A3T91VUM,Cecily Lampkin,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-21,163,55,,unknown,55.00,91-180 Days,watch
S6YZO6UQ,Darcel Schlecht,Melvin Marxen,Central,GTXPro,,Engaging,2017-07-21,163,,,unknown,0.00,91-180 Days,watch
PI45UJKA,Darcel Schlecht,Melvin Marxen,Central,GTXPro,,Engaging,2017-07-21,163,,,unknown,0.00,91-180 Days,watch
T9QD8U1Y,Darcel Schlecht,Melvin Marxen,Central,MG Special,Betasoloin,Engaging,2017-07-21,163,55,,unknown,55.00,91-180 Days,watch
WLDFQR7Z,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Bubba Gump,Engaging,2017-07-21,163,3393,,unknown,3393.00,91-180 Days,watch
PNISVWNN,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Scotfind,Engaging,2017-07-21,163,3393,,unknown,3393.00,91-180 Days,watch
0HVUV9OY,Gladys Colclough,Melvin Marxen,Central,GTX Basic,,Engaging,2017-07-21,163,550,,unknown,550.00,91-180 Days,watch
GVJFKHNL,Gladys Colclough,Melvin Marxen,Central,MG Special,Silis,Engaging,2017-07-21,163,55,,unknown,55.00,91-180 Days,watch
COSC7XVA,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-21,163,3393,,unknown,3393.00,91-180 Days,watch
WARBRUXU,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Stanredtax,Engaging,2017-07-21,163,550,,unknown,550.00,91-180 Days,watch
02K37JAK,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-21,163,1096,,unknown,1096.00,91-180 Days,watch
6F5TIV66,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-21,163,1096,,unknown,1096.00,91-180 Days,watch
HTEAOHFO,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-07-21,163,550,,unknown,550.00,91-180 Days,watch
VJ9K12PY,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-21,163,55,,unknown,55.00,91-180 Days,watch
MV7I9RKH,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Treequote,Engaging,2017-07-21,163,1096,,unknown,1096.00,91-180 Days,watch
CBQRKYZP,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,Silis,Engaging,2017-07-21,163,5482,,unknown,5482.00,91-180 Days,watch
ETLF2H4K,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-07-21,163,1096,,unknown,1096.00,91-180 Days,watch
XVB2CGL6,Maureen Marcano,Summer Sewald,West,GTXPro,,Engaging,2017-07-21,163,,,unknown,0.00,91-180 Days,watch
GE4QGOCI,Moses Frase,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-21,163,55,,unknown,55.00,91-180 Days,watch
3YDXZ4FA,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Pro,,Engaging,2017-07-21,163,5482,,unknown,5482.00,91-180 Days,watch
EUBMHJGQ,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Hottechi,Engaging,2017-07-21,163,55,,unknown,55.00,91-180 Days,watch
R69OYH4Z,Vicki Laflamme,Celia Rouche,West,GTXPro,Umbrella Corporation,Engaging,2017-07-21,163,,,unknown,0.00,91-180 Days,watch
S0Z4QVL2,Vicki Laflamme,Celia Rouche,West,GTXPro,,Engaging,2017-07-21,163,,,unknown,0.00,91-180 Days,watch
I9SPENCQ,Violet Mclelland,Cara Losch,East,GTX Plus Basic,Cheers,Engaging,2017-07-21,163,1096,,unknown,1096.00,91-180 Days,watch
REAFB3C3,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-07-21,163,550,,unknown,550.00,91-180 Days,watch
0Z8ZAS2M,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-07-21,163,550,,unknown,550.00,91-180 Days,watch
VRCYXSP1,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-07-21,163,550,,unknown,550.00,91-180 Days,watch
QRR70537,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-22,162,550,,unknown,550.00,91-180 Days,watch
T4AW06MM,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,,Engaging,2017-07-22,162,5482,,unknown,5482.00,91-180 Days,watch
FEFNNXH1,Anna Snelling,Dustin Brinkmann,Central,MG Special,Singletechno,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
3DATPTEH,Anna Snelling,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
FT5U6NIG,Anna Snelling,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
RQF6II3D,Anna Snelling,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
E9J482PX,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,162,3393,,unknown,3393.00,91-180 Days,watch
8QDSXHQ8,Cecily Lampkin,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-22,162,550,,unknown,550.00,91-180 Days,watch
5DQZSOBE,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-07-22,162,1096,,unknown,1096.00,91-180 Days,watch
OT5G3M9A,Cecily Lampkin,Dustin Brinkmann,Central,MG Advanced,Treequote,Engaging,2017-07-22,162,3393,,unknown,3393.00,91-180 Days,watch
TQQDICC6,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Engaging,2017-07-22,162,550,,unknown,550.00,91-180 Days,watch
P66UXGPS,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-22,162,1096,,unknown,1096.00,91-180 Days,watch
FY5MBCWQ,Darcel Schlecht,Melvin Marxen,Central,GTXPro,,Engaging,2017-07-22,162,,,unknown,0.00,91-180 Days,watch
UAX2OR58,Darcel Schlecht,Melvin Marxen,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
YBY3PA1S,Gladys Colclough,Melvin Marxen,Central,GTX Basic,,Engaging,2017-07-22,162,550,,unknown,550.00,91-180 Days,watch
751V8OFM,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,Funholding,Engaging,2017-07-22,162,1096,,unknown,1096.00,91-180 Days,watch
33BMGHPN,Gladys Colclough,Melvin Marxen,Central,MG Special,Opentech,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
XNHTLVT1,Gladys Colclough,Melvin Marxen,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
8TFYRWZ6,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Mathtouch,Engaging,2017-07-22,162,3393,,unknown,3393.00,91-180 Days,watch
E26Z10W7,James Ascencio,Summer Sewald,West,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
ZTQD4PLQ,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-22,162,1096,,unknown,1096.00,91-180 Days,watch
2CZUU9E0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-22,162,550,,unknown,550.00,91-180 Days,watch
I2ESAAIK,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-07-22,162,1096,,unknown,1096.00,91-180 Days,watch
IMLG35AP,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Pro,,Engaging,2017-07-22,162,5482,,unknown,5482.00,91-180 Days,watch
0T2CY70E,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,162,3393,,unknown,3393.00,91-180 Days,watch
AWCGYWTE,Moses Frase,Dustin Brinkmann,Central,MG Special,Kinnamplus,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
UJTU7DUB,Moses Frase,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
JOLNKYNH,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,162,3393,,unknown,3393.00,91-180 Days,watch
TV2M081C,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,162,3393,,unknown,3393.00,91-180 Days,watch
SJGOQMLT,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,162,3393,,unknown,3393.00,91-180 Days,watch
MM79TSUR,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
INLVV78V,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
4JTH72JR,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-22,162,55,,unknown,55.00,91-180 Days,watch
TTKPNDTP,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,162,3393,,unknown,3393.00,91-180 Days,watch
QELHQ898,Zane Levy,Summer Sewald,West,GTX Plus Basic,Statholdings,Engaging,2017-07-22,162,1096,,unknown,1096.00,91-180 Days,watch
J732416R,Anna Snelling,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-23,161,55,,unknown,55.00,91-180 Days,watch
IAUXJ05J,Anna Snelling,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-23,161,55,,unknown,55.00,91-180 Days,watch
G7H64S20,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-23,161,3393,,unknown,3393.00,91-180 Days,watch
9Q7NSPTF,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-07-23,161,5482,,unknown,5482.00,91-180 Days,watch
ZRCQXB38,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Engaging,2017-07-23,161,550,,unknown,550.00,91-180 Days,watch
EJJCUJ3P,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-23,161,1096,,unknown,1096.00,91-180 Days,watch
ODFL6HOF,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-07-23,161,1096,,unknown,1096.00,91-180 Days,watch
Q1HNDPKW,Darcel Schlecht,Melvin Marxen,Central,GTXPro,,Engaging,2017-07-23,161,,,unknown,0.00,91-180 Days,watch
6GG9CSTV,Gladys Colclough,Melvin Marxen,Central,MG Special,,Engaging,2017-07-23,161,55,,unknown,55.00,91-180 Days,watch
5WSQ6D2E,Gladys Colclough,Melvin Marxen,Central,MG Special,,Engaging,2017-07-23,161,55,,unknown,55.00,91-180 Days,watch
K6MTPSB5,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-23,161,550,,unknown,550.00,91-180 Days,watch
D2QPN9LN,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-23,161,550,,unknown,550.00,91-180 Days,watch
021Z2J9L,Markita Hansen,Celia Rouche,West,GTK 500,Rundofase,Engaging,2017-07-23,161,26768,,unknown,26768.00,91-180 Days,watch
EYBMEX1Z,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-23,161,550,,unknown,550.00,91-180 Days,watch
